id,date_added,url,url_status,threat,tags,urlhaus_link,reporter,extra
3466481,2025-03-05 06:25:16,https://img1.wsimg.com/blobby/go/dc583f51-62de-45fb-b9c6-f152dd4c2594/downloads/combining_like_terms_pyramid_worksheet_answers.pdf,online,2026-04-25 14:48:40,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466481/,Abjuri5t
3466482,2025-03-05 06:25:16,https://img1.wsimg.com/blobby/go/1dc2c198-09f6-4966-96bb-2e160c7d78e2/downloads/55840145977.pdf,online,2026-04-25 15:53:56,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466482/,Abjuri5t
3466463,2025-03-05 06:25:12,https://img1.wsimg.com/blobby/go/7c4463e3-109c-48af-b9be-98e22cdf2116/downloads/capacitor_bank_preventive_maintenance_checklist.pdf,online,2026-04-25 14:17:38,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466463/,Abjuri5t
3466460,2025-03-05 06:25:11,https://img1.wsimg.com/blobby/go/4c26a93a-50bb-4104-895b-059e3fc9a02c/downloads/zoxinigexozojadidara.pdf,online,2026-04-25 15:47:53,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466460/,Abjuri5t
3466453,2025-03-05 06:25:09,https://img1.wsimg.com/blobby/go/8532eb1d-13c2-4756-9d41-225750b056f4/downloads/litimuwabu.pdf,online,2026-04-25 15:42:52,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466453/,Abjuri5t
3466445,2025-03-05 06:25:08,https://img1.wsimg.com/blobby/go/d89879dd-a0f6-4cd8-8b66-99c2d6e48b2c/downloads/stopaq_application_manual_2018.pdf,online,2026-04-25 14:28:03,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466445/,Abjuri5t
3466412,2025-03-05 06:25:02,https://img1.wsimg.com/blobby/go/804274b4-5f10-4c26-9de6-df56f38aac7c/downloads/20643132370.pdf,online,2026-04-25 14:35:33,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466412/,Abjuri5t
3466371,2025-03-05 06:24:54,https://img1.wsimg.com/blobby/go/e35dded4-68df-49bc-a9b0-aad8c63628c2/downloads/polipuzikiwelines.pdf,online,2026-04-25 14:27:20,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466371/,Abjuri5t
3466372,2025-03-05 06:24:54,https://img1.wsimg.com/blobby/go/4402180a-d4b9-4c2e-b606-353fcb7d5a18/downloads/jakirezimukixinirivuvizuw.pdf,online,2026-04-25 15:38:05,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466372/,Abjuri5t
3466309,2025-03-05 06:24:44,https://img1.wsimg.com/blobby/go/3d0a6e54-c95b-4e67-871e-882f39f9c203/downloads/38102271043.pdf,online,2026-04-25 14:27:58,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466309/,Abjuri5t
3466294,2025-03-05 06:24:41,https://img1.wsimg.com/blobby/go/bc2da57a-5cad-4b1e-b658-8efa7e30bee5/downloads/como_transferir_saldo_de_dados_unitel.pdf,online,2026-04-25 14:16:26,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466294/,Abjuri5t
3466215,2025-03-05 06:24:25,https://img1.wsimg.com/blobby/go/a56a106f-21b9-46c2-b5bc-12461919334c/downloads/vurarufa.pdf,online,2026-04-25 14:19:25,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466215/,Abjuri5t
3466181,2025-03-05 06:24:19,https://img1.wsimg.com/blobby/go/4402180a-d4b9-4c2e-b606-353fcb7d5a18/downloads/xinunivigaxelifujukedo.pdf,online,2026-04-25 15:07:55,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466181/,Abjuri5t
3466169,2025-03-05 06:24:16,https://img1.wsimg.com/blobby/go/b83dcfc0-bbe6-4498-b356-e365ec2ed396/downloads/zofafiba.pdf,online,2026-04-25 14:19:19,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466169/,Abjuri5t
3466138,2025-03-05 06:24:10,https://img1.wsimg.com/blobby/go/4402180a-d4b9-4c2e-b606-353fcb7d5a18/downloads/lebuk.pdf,online,2026-04-25 15:31:47,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466138/,Abjuri5t
3466107,2025-03-05 06:24:06,https://img1.wsimg.com/blobby/go/d5271715-d4c2-447f-bd8c-804dbc17722c/downloads/experience_certificate_format_for_quality_control_engineer.pdf,online,2026-04-25 15:53:52,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466107/,Abjuri5t
3466083,2025-03-05 06:24:02,https://img1.wsimg.com/blobby/go/4402180a-d4b9-4c2e-b606-353fcb7d5a18/downloads/doxuwiponubagexotabos.pdf,online,2026-04-25 15:43:53,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466083/,Abjuri5t
3466054,2025-03-05 06:23:56,https://img1.wsimg.com/blobby/go/7c4463e3-109c-48af-b9be-98e22cdf2116/downloads/banksman_hand_signals.pdf,online,2026-04-25 15:43:02,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466054/,Abjuri5t
3466025,2025-03-05 06:23:50,https://img1.wsimg.com/blobby/go/4402180a-d4b9-4c2e-b606-353fcb7d5a18/downloads/law-making_process_in_zimbabwe.pdf,online,2026-04-25 15:15:16,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3466025/,Abjuri5t
3465906,2025-03-05 06:23:31,https://img1.wsimg.com/blobby/go/047c717c-7bd8-4cec-b09f-8a9648ff740c/downloads/hsbc_bank_statement.pdf,online,2026-04-25 15:35:57,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465906/,Abjuri5t
3465876,2025-03-05 06:23:25,https://img1.wsimg.com/blobby/go/d5e97205-d745-471d-94c2-4bc94f943a29/downloads/nafexasu.pdf,online,2026-04-25 15:20:35,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465876/,Abjuri5t
3465874,2025-03-05 06:23:24,https://img1.wsimg.com/blobby/go/96d7062c-715f-4c9e-82c2-ac322bf04d1a/downloads/fawafep.pdf,online,2026-04-25 14:45:49,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465874/,Abjuri5t
3465852,2025-03-05 06:23:21,https://img1.wsimg.com/blobby/go/7c4463e3-109c-48af-b9be-98e22cdf2116/downloads/pulse_secure_network_error_1329.pdf,online,2026-04-25 14:30:48,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465852/,Abjuri5t
3465829,2025-03-05 06:23:17,https://img1.wsimg.com/blobby/go/06a2cc2e-f4bb-4ca4-a0d9-71e2fc8b7812/downloads/molaxoxekex.pdf,online,2026-04-25 14:49:54,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465829/,Abjuri5t
3465802,2025-03-05 06:23:12,https://img1.wsimg.com/blobby/go/4402180a-d4b9-4c2e-b606-353fcb7d5a18/downloads/39834772333.pdf,online,2026-04-25 14:20:36,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465802/,Abjuri5t
3465758,2025-03-05 06:23:04,https://img1.wsimg.com/blobby/go/2b383d2d-2b5a-4b4f-949f-124c21f71183/downloads/how_to_write_an_introduction_letter_to_an_embassy.pdf,online,2026-04-25 15:52:38,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465758/,Abjuri5t
3465731,2025-03-05 06:22:59,https://img1.wsimg.com/blobby/go/2b383d2d-2b5a-4b4f-949f-124c21f71183/downloads/how_to_fill_up_deed_of_sale_of_motor_vehicle.pdf,online,2026-04-25 15:04:11,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465731/,Abjuri5t
3465718,2025-03-05 06:22:57,https://img1.wsimg.com/blobby/go/5778216d-14df-4dd7-ac4c-aefbb7c07c24/downloads/kugaduvekujewotaz.pdf,online,2026-04-25 15:13:29,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465718/,Abjuri5t
3465610,2025-03-05 06:22:35,https://img1.wsimg.com/blobby/go/4402180a-d4b9-4c2e-b606-353fcb7d5a18/downloads/kigepobesewizijipakusafal.pdf,online,2026-04-25 14:35:58,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465610/,Abjuri5t
3465605,2025-03-05 06:22:34,https://img1.wsimg.com/blobby/go/4402180a-d4b9-4c2e-b606-353fcb7d5a18/downloads/3730146334.pdf,online,2026-04-25 15:51:36,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465605/,Abjuri5t
3465599,2025-03-05 06:22:33,https://img1.wsimg.com/blobby/go/fff11fc4-91ee-4c26-ab94-6b71630d2bb1/downloads/resignation_letter_sample_for_bpo_company.pdf,online,2026-04-25 15:42:10,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465599/,Abjuri5t
3465554,2025-03-05 06:22:27,https://img1.wsimg.com/blobby/go/20a6346a-1701-43f8-be7d-6426912a09c2/downloads/sottoindicato_o_sotto_indicato_treccani.pdf,online,2026-04-25 15:04:06,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465554/,Abjuri5t
3465568,2025-03-05 06:22:27,https://img1.wsimg.com/blobby/go/d5e97205-d745-471d-94c2-4bc94f943a29/downloads/87185669225.pdf,online,2026-04-25 16:06:54,malware_download,"FakeCaptcha,Netskope,PDF,seopoisoning",https://urlhaus.abuse.ch/url/3465568/,Abjuri5t
3447466,2025-02-21 13:12:03,https://gist.githubusercontent.com/laurenxss/36b18f37163aaa04654bd21e98d1b842/raw/dca82ba88fae8788a48ffb529f9610a0cc209781/x,online,2026-04-25 14:33:46,malware_download,,https://urlhaus.abuse.ch/url/3447466/,JAMESWT_MHT
3419560,2025-01-30 00:50:07,https://github.com/ff245185/payload/raw/refs/heads/main/Fast%20Download.exe,online,2026-04-25 14:28:41,malware_download,"exe,github,njRAT",https://urlhaus.abuse.ch/url/3419560/,DaveLikesMalwre
3415207,2025-01-26 18:00:36,http://43.226.39.44:5988/LoginAntiCheat4.dll,online,2026-04-25 15:19:35,malware_download,"dll,opendir",https://urlhaus.abuse.ch/url/3415207/,NDA0E
3403380,2025-01-17 06:05:08,https://raw.githubusercontent.com/lehila05/pdc/refs/heads/main/payload.bin,online,2026-04-25 14:56:59,malware_download,donutloader,https://urlhaus.abuse.ch/url/3403380/,lontze7
3356145,2024-12-18 07:19:20,https://raw.githubusercontent.com/ff245185/payload/refs/heads/main/Fast%20Download.exe,online,2026-04-25 14:49:53,malware_download,njRAT,https://urlhaus.abuse.ch/url/3356145/,lontze7
3351377,2024-12-16 07:51:11,http://github.com/ff245185/payload/raw/refs/heads/main/Fast%20Download.exe,online,2026-04-25 15:21:19,malware_download,njRAT,https://urlhaus.abuse.ch/url/3351377/,lontze7
3347308,2024-12-13 06:30:20,http://windriversfiles.imeitools.com/component/vc2005sp1redist_x86.exe,online,2026-04-25 14:58:13,malware_download,RedLineStealer,https://urlhaus.abuse.ch/url/3347308/,lontze7
3338507,2024-12-09 14:42:52,https://raw.githubusercontent.com/aissardp/payload/main/payload.exe,online,2026-04-25 14:51:12,malware_download,"github,umbralstealer",https://urlhaus.abuse.ch/url/3338507/,abus3reports
3338492,2024-12-09 14:42:35,https://raw.githubusercontent.com/leetcipher/malware.development/main/self-injection/self-injection.exe,online,2026-04-25 15:28:33,malware_download,"bruteratel,github",https://urlhaus.abuse.ch/url/3338492/,abus3reports
3338475,2024-12-09 14:42:20,https://raw.githubusercontent.com/cocomelonc/2022-01-14-malware-injection-13/master/hack.exe,online,2026-04-25 15:37:46,malware_download,github,https://urlhaus.abuse.ch/url/3338475/,abus3reports
3338471,2024-12-09 14:42:19,https://raw.githubusercontent.com/leetcipher/malware.development/main/process-injection/process-injection.exe,online,2026-04-25 16:01:41,malware_download,github,https://urlhaus.abuse.ch/url/3338471/,abus3reports
3338443,2024-12-09 14:41:17,https://raw.githubusercontent.com/pistacchietto/win-python-backdoor/master/standalone_payload.exe,online,2026-04-25 15:39:55,malware_download,github,https://urlhaus.abuse.ch/url/3338443/,abus3reports
3336051,2024-12-08 07:44:16,http://210.125.101.75/payload.dll,online,2026-04-25 14:24:12,malware_download,,https://urlhaus.abuse.ch/url/3336051/,abus3reports
3333439,2024-12-06 14:06:21,https://raw.githubusercontent.com/ytisf/theZoo/refs/heads/master/malware/Binaries/Ransomware.WannaCry/Ransomware.WannaCry.zip,online,2026-04-25 15:35:52,malware_download,wannacry,https://urlhaus.abuse.ch/url/3333439/,abus3reports
3333435,2024-12-06 14:06:14,https://raw.githubusercontent.com/newlog/exploiting/refs/heads/master/training/windows/practical_malware_analysis/labs/Chapter_1L/Lab01-02.exe,online,2026-04-25 15:36:17,malware_download,,https://urlhaus.abuse.ch/url/3333435/,abus3reports
3308797,2024-11-27 18:32:08,https://drive.google.com/uc?export=download&id=1c2pnUcvMA1SHU90MNAUhEf6SHiLDTH-s,online,2026-04-25 15:29:16,malware_download,"ascii,GuLoader,rat,RemcosRAT",https://urlhaus.abuse.ch/url/3308797/,abuse_ch
3249662,2024-10-23 06:57:05,https://raw.githubusercontent.com/Da2dalus/The-MALWARE-Repo/refs/heads/master/RAT/NJRat.exe,online,2026-04-25 14:33:21,malware_download,njRAT,https://urlhaus.abuse.ch/url/3249662/,abus3reports
3242642,2024-10-19 09:29:06,https://raw.githubusercontent.com/rishabhkumardeveloper/Malware_Analysis_Using_ML/main/wildfire-test-pe-file.exe,online,2026-04-25 14:42:54,malware_download,exe,https://urlhaus.abuse.ch/url/3242642/,abus3reports
3241752,2024-10-18 17:25:15,https://raw.githubusercontent.com/kntjspr/LicenseBytes/refs/heads/main/LicenseMalwareBytes.exe,online,2026-04-25 16:03:33,malware_download,exe,https://urlhaus.abuse.ch/url/3241752/,NDA0E
3238073,2024-10-16 16:38:45,https://raw.githubusercontent.com/ff245185/payload/main/Fast%20Download.exe,online,2026-04-25 14:30:29,malware_download,"njRAT,rat",https://urlhaus.abuse.ch/url/3238073/,abus3reports
3237975,2024-10-16 16:37:10,http://github.com/Da2dalus/The-MALWARE-Repo/blob/master/RAT/NJRat.exe?raw=true,online,2026-04-25 14:16:35,malware_download,"njRAT,rat",https://urlhaus.abuse.ch/url/3237975/,abus3reports
3228667,2024-10-10 20:09:18,http://win.down.55kantu.com/winassist/login/login.7z,online,2026-04-25 14:21:52,malware_download,"adware,Amadey",https://urlhaus.abuse.ch/url/3228667/,abus3reports
2934823,2024-07-05 16:41:18,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Trojan/000.exe,online,2026-04-25 15:27:02,malware_download,"exe,trojan",https://urlhaus.abuse.ch/url/2934823/,abus3reports
2934824,2024-07-05 16:41:18,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Trojan/Trojan.Malpack.Themida%20(Anti%20VM).exe,online,2026-04-25 14:58:31,malware_download,"exe,trojan",https://urlhaus.abuse.ch/url/2934824/,abus3reports
2934818,2024-07-05 16:41:13,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Ransomware/Jigsaw.exe,online,2026-04-25 14:48:30,malware_download,"exe,Jigsaw,Ransomware",https://urlhaus.abuse.ch/url/2934818/,abus3reports
2934819,2024-07-05 16:41:13,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Trojan/FreeYoutubeDownloader.exe,online,2026-04-25 15:57:50,malware_download,"exe,trojan",https://urlhaus.abuse.ch/url/2934819/,abus3reports
2934820,2024-07-05 16:41:13,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Trojan/MEMZ.exe,online,2026-04-25 14:33:25,malware_download,"exe,trojan",https://urlhaus.abuse.ch/url/2934820/,abus3reports
2934821,2024-07-05 16:41:13,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Trojan/NoEscape.exe,online,2026-04-25 14:40:18,malware_download,"exe,trojan",https://urlhaus.abuse.ch/url/2934821/,abus3reports
2934822,2024-07-05 16:41:13,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Trojan/Destover.exe,online,2026-04-25 14:41:56,malware_download,"exe,trojan",https://urlhaus.abuse.ch/url/2934822/,abus3reports
2934816,2024-07-05 16:41:12,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Trojan/Meredrop.exe,online,2026-04-25 15:42:19,malware_download,"exe,trojan",https://urlhaus.abuse.ch/url/2934816/,abus3reports
2934817,2024-07-05 16:41:12,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Trojan/RedLineStealer.exe,online,2026-04-25 15:35:24,malware_download,"exe,RedLineStealer,trojan",https://urlhaus.abuse.ch/url/2934817/,abus3reports
2934811,2024-07-05 16:40:15,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Ransomware/Hive%20Ransomware.exe,online,2026-04-25 14:59:33,malware_download,"exe,Hive,Ransomware",https://urlhaus.abuse.ch/url/2934811/,abus3reports
2934812,2024-07-05 16:40:15,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Ransomware/WannaCry.exe,online,2026-04-25 15:13:38,malware_download,"exe,Ransomware,wannacry",https://urlhaus.abuse.ch/url/2934812/,abus3reports
2934813,2024-07-05 16:40:15,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Ransomware/NoMoreRansom.exe,online,2026-04-25 16:03:01,malware_download,"exe,Ransomware,Troldesh",https://urlhaus.abuse.ch/url/2934813/,abus3reports
2934808,2024-07-05 16:40:14,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Ransomware/Petya.A.exe,online,2026-04-25 14:22:35,malware_download,"exe,petya,Ransomware",https://urlhaus.abuse.ch/url/2934808/,abus3reports
2934809,2024-07-05 16:40:14,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Ransomware/CryptoWall.exe,online,2026-04-25 15:48:12,malware_download,"exe,Ransomware",https://urlhaus.abuse.ch/url/2934809/,abus3reports
2934810,2024-07-05 16:40:14,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Ransomware/InfinityCrypt.exe,online,2026-04-25 15:31:30,malware_download,"exe,Infinity,Ransomware",https://urlhaus.abuse.ch/url/2934810/,abus3reports
2934805,2024-07-05 16:38:07,https://github.com/trasherwithadollarsign/Trashers-Malware-Repo/raw/main/Ransomware/CoronaVirus.exe,online,2026-04-25 15:08:40,malware_download,"Dharma,exe,Ransomware",https://urlhaus.abuse.ch/url/2934805/,abus3reports
2911113,2024-06-28 14:43:34,http://softbank126023203236.bbtec.net/Photo.scr,online,2026-04-25 15:29:08,malware_download,"CoinMiner,exe,iframe,Photo.scr,scr",https://urlhaus.abuse.ch/url/2911113/,NDA0E
2399181,2022-11-03 14:57:10,https://pastebin.com/raw/Nrhtc20U,online,2026-04-25 15:19:42,malware_download,SharPyShell,https://urlhaus.abuse.ch/url/2399181/,pmelson
1695302,2021-10-19 08:06:12,https://onedrive.live.com/download?cid=07E7986A5BF9243C&resid=7E7986A5BF9243C%21490&authkey=ABhaWhBvTpOyc2A,online,2026-04-25 14:30:19,malware_download,"html,phishing",https://urlhaus.abuse.ch/url/1695302/,ffforward
1278905,2021-05-24 16:31:06,https://docs.google.com/document/d/e/2PACX-1vRVMUtAxfc2EwKVy_L_CeWFjWv4Md_UADQlV4onmlyC0fRnP7jOD3ru93SM6Y-tMoJ0NrvBFYLT739Z/pub,online,2026-04-25 15:09:56,malware_download,"doc,hancitor,html",https://urlhaus.abuse.ch/url/1278905/,Cryptolaemus1
1228819,2021-05-13 06:53:07,https://docs.google.com/uc?export=download&id=140vkYFrFHBQKuKc2hNW-gSvi5wjw6IYI,online,2026-04-25 15:09:29,malware_download,"exe,GuLoader,RedLineStealer",https://urlhaus.abuse.ch/url/1228819/,lovemalware
368317,2020-05-25 22:12:33,http://0022a601.pphost.net/threatsim/doc/774d0427cd607b1c09131cc277a68c9edd7cf01499d356bcb1ef4a08e6fc322a.doc,online,2026-04-25 15:51:27,malware_download,doc,https://urlhaus.abuse.ch/url/368317/,zbetcheckin
318948,2020-02-26 10:09:02,https://raw.githubusercontent.com/fuzzbunch/fuzzbunch/master/payloads/Doublepulsar-1.3.1.exe,online,2026-04-25 14:26:07,malware_download,exe,https://urlhaus.abuse.ch/url/318948/,zbetcheckin
318947,2020-02-26 10:08:04,https://raw.githubusercontent.com/BeRo1985/berotinypascal/e34bd4164f4b7c27e7cf667dffd9274d33d6dfbe/bin/btpc.exe,online,2026-04-25 14:25:18,malware_download,exe,https://urlhaus.abuse.ch/url/318947/,zbetcheckin
168634,2019-03-29 19:05:12,http://allister.ee/wp-includes/sec.myaccount.docs.biz/,online,2026-04-25 15:41:38,malware_download,"doc,emotet,epoch1,heodo",https://urlhaus.abuse.ch/url/168634/,Cryptolaemus1
165554,2019-03-25 14:59:06,http://flyingmutts.com/secure.myacc.resourses.com/,online,2026-04-25 15:21:45,malware_download,"doc,emotet,epoch1,heodo",https://urlhaus.abuse.ch/url/165554/,Cryptolaemus1
143333,2019-02-23 06:23:02,http://globalbank.us/css/out-1773725897.hta,online,2026-04-25 14:39:34,malware_download,Formbook,https://urlhaus.abuse.ch/url/143333/,dvk01uk
142841,2019-02-22 14:58:59,http://energy63.ru/company/account/open/file/jnpvoliU3GCMMwttLPocikGWpnx/,online,2026-04-25 16:02:09,malware_download,"emotet,epoch1,heodo",https://urlhaus.abuse.ch/url/142841/,Cryptolaemus1
34267,2018-07-18 23:49:03,http://xn--90abegbttpjb3bzb2j.xn--p1ai/doc/En/ACCOUNT/Auditor-of-State-Notification-of-EFT-Deposit/,online,2026-04-25 15:12:30,malware_download,"doc,emotet,epoch2,heodo",https://urlhaus.abuse.ch/url/34267/,Cryptolaemus1
34102,2018-07-18 18:44:03,http://xn--90abegbttpjb3bzb2j.xn--p1ai/doc/En/ACCOUNT/Auditor-of-State-Notification-of-EFT-Deposit,online,2026-04-25 15:34:37,malware_download,"doc,emotet,heodo",https://urlhaus.abuse.ch/url/34102/,anonymous
